0.9967784813	26.5234691836
0.9967784813	27.7009107922
0.9967784813	28.8783524009
0.9967784813	30.0557940095
0.9967784813	31.2332356181
0.9967784813	32.4106772267
0.9967784813	33.5881188354
0.9967784813	34.765560444
0.9967784813	35.9430020526
0.9967784813	37.1204436613
0.9988485091	37.1204436613
0.9988485091	35.9430020526
0.9988485091	34.765560444
0.9988485091	33.5881188354
0.9988485091	32.4106772267
0.9988485091	31.2332356181
0.9988485091	30.0557940095
0.9988485091	28.8783524009
0.9988485091	27.7009107922
0.9988485091	26.5234691836
0.9967784813	26.5234691836
