0.9781482311	26.5234691836
0.9781482311	27.7009107922
0.9781482311	28.8783524009
0.9781482311	30.0557940095
0.979183245	30.0557940095
0.9802182589	30.0557940095
0.9812532728	30.0557940095
0.9822882867	30.0557940095
0.9822882867	31.2332356181
0.9822882867	32.4106772267
0.9822882867	33.5881188354
0.9822882867	34.765560444
0.9822882867	35.9430020526
0.9822882867	37.1204436613
0.9843583145	37.1204436613
0.9843583145	35.9430020526
0.9843583145	34.765560444
0.9843583145	33.5881188354
0.9843583145	32.4106772267
0.9843583145	31.2332356181
0.9843583145	30.0557940095
0.9843583145	28.8783524009
0.9843583145	27.7009107922
0.9843583145	26.5234691836
0.9833233006	26.5234691836
0.9822882867	26.5234691836
0.9812532728	26.5234691836
0.9802182589	26.5234691836
0.979183245	26.5234691836
0.9781482311	26.5234691836
