0.9833233006	28.8783524009
0.9833233006	30.0557940095
0.9833233006	31.2332356181
0.9833233006	32.4106772267
0.9833233006	33.5881188354
0.9843583145	33.5881188354
0.9853933284	33.5881188354
0.9864283423	33.5881188354
0.9874633562	33.5881188354
0.9884983701	33.5881188354
0.9884983701	34.765560444
0.9884983701	35.9430020526
0.9884983701	37.1204436613
0.9905683979	37.1204436613
0.9905683979	35.9430020526
0.9905683979	34.765560444
0.9905683979	33.5881188354
0.9905683979	32.4106772267
0.9905683979	31.2332356181
0.9905683979	30.0557940095
0.9905683979	28.8783524009
0.989533384	28.8783524009
0.9884983701	28.8783524009
0.9874633562	28.8783524009
0.9864283423	28.8783524009
0.9853933284	28.8783524009
0.9843583145	28.8783524009
0.9833233006	28.8783524009
