0.9967784813	22.9911443577
0.9967784813	24.1685859664
0.9967784813	25.346027575
0.9967784813	26.5234691836
0.9967784813	27.7009107922
0.9978134952	27.7009107922
0.9978134952	28.8783524009
0.9978134952	30.0557940095
0.9978134952	31.2332356181
0.9978134952	32.4106772267
0.9978134952	33.5881188354
0.9978134952	34.765560444
0.9978134952	35.9430020526
0.9978134952	37.1204436613
0.999883523	37.1204436613
0.999883523	35.9430020526
0.999883523	34.765560444
0.999883523	33.5881188354
0.999883523	32.4106772267
0.999883523	31.2332356181
0.999883523	30.0557940095
0.999883523	28.8783524009
0.999883523	27.7009107922
0.999883523	26.5234691836
0.999883523	25.346027575
0.999883523	24.1685859664
0.999883523	22.9911443577
0.9988485091	22.9911443577
0.9978134952	22.9911443577
0.9967784813	22.9911443577
