0.999883523	18.2813779232
0.999883523	17.1039363146
0.999883523	15.926494706
0.9988485091	15.926494706
0.9978134952	15.926494706
0.9967784813	15.926494706
0.9957434674	15.926494706
0.9947084535	15.926494706
0.9936734396	15.926494706
0.9926384257	15.926494706
0.9916034118	15.926494706
0.9905683979	15.926494706
0.989533384	15.926494706
0.9884983701	15.926494706
0.9874633562	15.926494706
0.9864283423	15.926494706
0.9853933284	15.926494706
0.9843583145	15.926494706
0.9833233006	15.926494706
0.9822882867	15.926494706
0.9812532728	15.926494706
0.9802182589	15.926494706
0.979183245	15.926494706
0.9781482311	15.926494706
0.9781482311	17.1039363146
0.9781482311	18.2813779232
0.9781482311	19.4588195319
0.979183245	19.4588195319
0.9802182589	19.4588195319
0.9812532728	19.4588195319
0.9822882867	19.4588195319
0.9833233006	19.4588195319
0.9843583145	19.4588195319
0.9853933284	19.4588195319
0.9864283423	19.4588195319
0.9874633562	19.4588195319
0.9884983701	19.4588195319
0.989533384	19.4588195319
0.9905683979	19.4588195319
0.9916034118	19.4588195319
0.9926384257	19.4588195319
0.9936734396	19.4588195319
0.9947084535	19.4588195319
0.9957434674	19.4588195319
0.9967784813	19.4588195319
0.9978134952	19.4588195319
0.9988485091	19.4588195319
0.999883523	19.4588195319
0.999883523	18.2813779232
