0.9781482311	20.6362611405
0.9781482311	21.8137027491
0.9781482311	22.9911443577
0.9781482311	24.1685859664
0.979183245	24.1685859664
0.9802182589	24.1685859664
0.9812532728	24.1685859664
0.9822882867	24.1685859664
0.9833233006	24.1685859664
0.9843583145	24.1685859664
0.9853933284	24.1685859664
0.9864283423	24.1685859664
0.9874633562	24.1685859664
0.9884983701	24.1685859664
0.989533384	24.1685859664
0.9905683979	24.1685859664
0.9916034118	24.1685859664
0.9926384257	24.1685859664
0.9936734396	24.1685859664
0.9947084535	24.1685859664
0.9957434674	24.1685859664
0.9967784813	24.1685859664
0.9978134952	24.1685859664
0.9978134952	22.9911443577
0.9978134952	21.8137027491
0.9978134952	20.6362611405
0.9967784813	20.6362611405
0.9957434674	20.6362611405
0.9947084535	20.6362611405
0.9936734396	20.6362611405
0.9926384257	20.6362611405
0.9916034118	20.6362611405
0.9905683979	20.6362611405
0.989533384	20.6362611405
0.9884983701	20.6362611405
0.9874633562	20.6362611405
0.9864283423	20.6362611405
0.9853933284	20.6362611405
0.9843583145	20.6362611405
0.9833233006	20.6362611405
0.9822882867	20.6362611405
0.9812532728	20.6362611405
0.9802182589	20.6362611405
0.979183245	20.6362611405
0.9781482311	20.6362611405
