0.9781482311	18.2813779232
0.9781482311	19.4588195319
0.9781482311	20.6362611405
0.9781482311	21.8137027491
0.979183245	21.8137027491
0.9802182589	21.8137027491
0.9812532728	21.8137027491
0.9822882867	21.8137027491
0.9833233006	21.8137027491
0.9843583145	21.8137027491
0.9853933284	21.8137027491
0.9864283423	21.8137027491
0.9874633562	21.8137027491
0.9884983701	21.8137027491
0.989533384	21.8137027491
0.9905683979	21.8137027491
0.9916034118	21.8137027491
0.9926384257	21.8137027491
0.9936734396	21.8137027491
0.9947084535	21.8137027491
0.9957434674	21.8137027491
0.9967784813	21.8137027491
0.9978134952	21.8137027491
0.9978134952	20.6362611405
0.9978134952	19.4588195319
0.9978134952	18.2813779232
0.9967784813	18.2813779232
0.9957434674	18.2813779232
0.9947084535	18.2813779232
0.9936734396	18.2813779232
0.9926384257	18.2813779232
0.9916034118	18.2813779232
0.9905683979	18.2813779232
0.989533384	18.2813779232
0.9884983701	18.2813779232
0.9874633562	18.2813779232
0.9864283423	18.2813779232
0.9853933284	18.2813779232
0.9843583145	18.2813779232
0.9833233006	18.2813779232
0.9822882867	18.2813779232
0.9812532728	18.2813779232
0.9802182589	18.2813779232
0.979183245	18.2813779232
0.9781482311	18.2813779232
