0.9781482311	28.8783524009
0.9781482311	30.0557940095
0.9781482311	31.2332356181
0.9781482311	32.4106772267
0.9781482311	33.5881188354
0.979183245	33.5881188354
0.9802182589	33.5881188354
0.9812532728	33.5881188354
0.9812532728	34.765560444
0.9812532728	35.9430020526
0.9812532728	37.1204436613
0.9833233006	37.1204436613
0.9833233006	35.9430020526
0.9833233006	34.765560444
0.9833233006	33.5881188354
0.9833233006	32.4106772267
0.9833233006	31.2332356181
0.9833233006	30.0557940095
0.9833233006	28.8783524009
0.9822882867	28.8783524009
0.9812532728	28.8783524009
0.9802182589	28.8783524009
0.979183245	28.8783524009
0.9781482311	28.8783524009
