0.9833233006	32.4106772267
0.9833233006	33.5881188354
0.9833233006	34.765560444
0.9833233006	35.9430020526
0.9833233006	37.1204436613
0.9843583145	37.1204436613
0.9853933284	37.1204436613
0.9864283423	37.1204436613
0.9874633562	37.1204436613
0.9884983701	37.1204436613
0.989533384	37.1204436613
0.989533384	35.9430020526
0.989533384	34.765560444
0.989533384	33.5881188354
0.989533384	32.4106772267
0.9884983701	32.4106772267
0.9874633562	32.4106772267
0.9864283423	32.4106772267
0.9853933284	32.4106772267
0.9843583145	32.4106772267
0.9833233006	32.4106772267
