0.9833233006	26.5234691836
0.9833233006	27.7009107922
0.9833233006	28.8783524009
0.9833233006	30.0557940095
0.9843583145	30.0557940095
0.9853933284	30.0557940095
0.9864283423	30.0557940095
0.9874633562	30.0557940095
0.9884983701	30.0557940095
0.989533384	30.0557940095
0.9905683979	30.0557940095
0.9905683979	28.8783524009
0.9905683979	27.7009107922
0.9905683979	26.5234691836
0.989533384	26.5234691836
0.9884983701	26.5234691836
0.9874633562	26.5234691836
0.9864283423	26.5234691836
0.9853933284	26.5234691836
0.9843583145	26.5234691836
0.9833233006	26.5234691836
