0.979183245	25.346027575
0.9802182589	25.346027575
0.9812532728	25.346027575
0.9822882867	25.346027575
0.9833233006	25.346027575
0.9833233006	26.5234691836
0.9843583145	26.5234691836
0.9853933284	26.5234691836
0.9864283423	26.5234691836
0.9874633562	26.5234691836
0.9884983701	26.5234691836
0.989533384	26.5234691836
0.989533384	27.7009107922
0.9905683979	27.7009107922
0.9916034118	27.7009107922
0.9926384257	27.7009107922
0.9936734396	27.7009107922
0.9947084535	27.7009107922
0.9957434674	27.7009107922
0.9957434674	28.8783524009
0.9957434674	30.0557940095
0.9957434674	31.2332356181
0.9957434674	32.4106772267
0.9957434674	33.5881188354
0.9957434674	34.765560444
0.9957434674	35.9430020526
0.9957434674	37.1204436613
0.9978134952	37.1204436613
0.9978134952	35.9430020526
0.9978134952	34.765560444
0.9978134952	33.5881188354
0.9978134952	32.4106772267
0.9978134952	31.2332356181
0.9978134952	30.0557940095
0.9978134952	28.8783524009
0.9978134952	27.7009107922
0.9978134952	26.5234691836
0.9978134952	25.346027575
0.9978134952	24.1685859664
0.9978134952	22.9911443577
0.9967784813	22.9911443577
0.9957434674	22.9911443577
0.9947084535	22.9911443577
0.9936734396	22.9911443577
0.9926384257	22.9911443577
0.9916034118	22.9911443577
0.9905683979	22.9911443577
0.989533384	22.9911443577
0.9884983701	22.9911443577
0.9874633562	22.9911443577
0.9864283423	22.9911443577
0.9853933284	22.9911443577
0.9843583145	22.9911443577
0.9833233006	22.9911443577
0.9822882867	22.9911443577
0.9812532728	22.9911443577
0.9802182589	22.9911443577
0.979183245	22.9911443577
0.9781482311	22.9911443577
0.9781482311	25.346027575
0.979183245	25.346027575
